,#,Country (or dependency),Region,Population (2020),Yearly Change,Net Change,Density (P/Km²),Land Area (Km²),Migrants (net),Fert. Rate,Med. Age,Urban Pop %,World Share
107,108,Libya,All_Regions,"6,871,292",1.38 %,"93,840",4,"1,759,540","-1,999",2.3,29,78 %,0.09 %
108,108.5,Libya,Al Jadid,"126,386",,,,,,,,,
108,108.5,Libya,Darnah,"78,782",,,,,,,,,
108,108.5,Libya,Sirte,"128,123",,,,,,,,,
108,108.5,Libya,Tagiura,"100,000",,,,,,,,,
108,108.5,Libya,Zaltan,"17,700",,,,,,,,,
108,108.5,Libya,Surman,"25,235",,,,,,,,,
108,108.5,Libya,Mizdah,"26,107",,,,,,,,,
108,108.5,Libya,Benghazi,"650,629",,,,,,,,,
108,108.5,Libya,Zliten,"109,972",,,,,,,,,
108,108.5,Libya,Tripoli,"1,150,989",,,,,,,,,
108,108.5,Libya,Qaryat Suluq,"15,543",,,,,,,,,
108,108.5,Libya,Al Marj,"85,315",,,,,,,,,
108,108.5,Libya,Al Ajaylat,"130,546",,,,,,,,,
108,108.5,Libya,Ghat,"24,347",,,,,,,,,
108,108.5,Libya,Murzuq,"43,732",,,,,,,,,
108,108.5,Libya,Zuwarah,"45,000",,,,,,,,,
108,108.5,Libya,Masallatah,"23,702",,,,,,,,,
108,108.5,Libya,Al Khums,"201,943",,,,,,,,,
108,108.5,Libya,Ubari,"42,975",,,,,,,,,
108,108.5,Libya,Tarhuna,"210,697",,,,,,,,,
108,108.5,Libya,At Taj,"46,050",,,,,,,,,
108,108.5,Libya,Al Jawf,"17,320",,,,,,,,,
108,108.5,Libya,Zawiya,"186,123",,,,,,,,,
108,108.5,Libya,Bani Walid,"46,350",,,,,,,,,
108,108.5,Libya,Misratah,"386,120",,,,,,,,,
108,108.5,Libya,Hun,"18,878",,,,,,,,,
108,108.5,Libya,Sabratah,"102,038",,,,,,,,,
108,108.5,Libya,Tobruk,"121,052",,,,,,,,,
108,108.5,Libya,Az Zuwaytinah,"21,015",,,,,,,,,
108,108.5,Libya,Zintan,"33,000",,,,,,,,,
108,108.5,Libya,Waddan,"27,590",,,,,,,,,
108,108.5,Libya,Yafran,"67,638",,,,,,,,,
108,108.5,Libya,Al Qubbah,"24,631",,,,,,,,,
108,108.5,Libya,Az Zawiyah,"200,000",,,,,,,,,
108,108.5,Libya,Gharyan,"85,219",,,,,,,,,
108,108.5,Libya,Tukrah,"23,164",,,,,,,,,
108,108.5,Libya,Nalut,"26,256",,,,,,,,,
108,108.5,Libya,Al Abyar,"32,563",,,,,,,,,
108,108.5,Libya,Ajdabiya,"134,358",,,,,,,,,
108,108.5,Libya,Al Bayda',"74,594",,,,,,,,,
108,108.5,Libya,Brak,"39,444",,,,,,,,,
108,108.5,Libya,Sabha,"130,000",,,,,,,,,
108,109,Lebanon,All_Regions,"6,825,445",-0.44 %,"-30,268",667,"10,230","-30,012",2.1,30,78 %,0.09 %
109,109.5,Lebanon,Jbail,"20,784",,,,,,,,,
109,109.5,Lebanon,Sidon,"163,554",,,,,,,,,
109,109.5,Lebanon,Tripoli,"229,398",,,,,,,,,
109,109.5,Lebanon,Nabatiye et Tahta,"120,000",,,,,,,,,
109,109.5,Lebanon,Jounieh,"96,315",,,,,,,,,
109,109.5,Lebanon,Habbouch,"98,433",,,,,,,,,
109,109.5,Lebanon,En Naqoura,"24,910",,,,,,,,,
109,109.5,Lebanon,Baalbek,"30,916",,,,,,,,,
109,109.5,Lebanon,Zahle,"78,145",,,,,,,,,
109,109.5,Lebanon,Bcharre,"20,000",,,,,,,,,
109,109.5,Lebanon,Ra's Bayrut,"1,251,739",,,,,,,,,
109,109.5,Lebanon,Beirut,"1,916,100",,,,,,,,,
109,109.5,Lebanon,Tyre,"135,204",,,,,,,,,
10,11,Japan,All_Regions,"126,476,461",-0.30 %,"-383,840",347,"364,555","71,560",1.4,48,92 %,1.62 %
11,11.5,Japan,Fukuyama,"383,298",,,,,,,,,
11,11.5,Japan,Nara-shi,"367,353",,,,,,,,,
11,11.5,Japan,Machida,"399,969",,,,,,,,,
11,11.5,Japan,Matsuyama,"443,322",,,,,,,,,
11,11.5,Japan,Suita,"351,630",,,,,,,,,
11,11.5,Japan,Kagoshima,"555,352",,,,,,,,,
11,11.5,Japan,Minato,"375,339",,,,,,,,,
11,11.5,Japan,Yono,"1,077,730",,,,,,,,,
11,11.5,Japan,Sendai,"1,063,103",,,,,,,,,
11,11.5,Japan,Hirakata,"406,331",,,,,,,,,
11,11.5,Japan,Hachioji,"579,399",,,,,,,,,
11,11.5,Japan,Kashiwa,"340,221",,,,,,,,,
11,11.5,Japan,Iwaki,"357,309",,,,,,,,,
11,11.5,Japan,Kitakyushu,"997,536",,,,,,,,,
11,11.5,Japan,Nagoya,"2,191,279",,,,,,,,,
11,11.5,Japan,Matsudo,"470,277",,,,,,,,,
11,11.5,Japan,Kurashiki,"437,581",,,,,,,,,
11,11.5,Japan,Okazaki,"352,361",,,,,,,,,
11,11.5,Japan,Takamatsu,"334,223",,,,,,,,,
11,11.5,Japan,Tokyo,"8,336,599",,,,,,,,,
11,11.5,Japan,Hiroshima,"1,143,841",,,,,,,,,
11,11.5,Japan,Chiba,"919,729",,,,,,,,,
11,11.5,Japan,Yokkaichi,"295,841",,,,,,,,,
11,11.5,Japan,Utsunomiya,"449,865",,,,,,,,,
11,11.5,Japan,Kanazawa,"458,937",,,,,,,,,
11,11.5,Japan,Gifu-shi,"397,714",,,,,,,,,
11,11.5,Japan,Koriyama,"340,560",,,,,,,,,
11,11.5,Japan,Kawagoe,"337,931",,,,,,,,,
11,11.5,Japan,Hamamatsu,"605,098",,,,,,,,,
11,11.5,Japan,Kasugai,"298,589",,,,,,,,,
11,11.5,Japan,Wakayama,"351,000",,,,,,,,,
11,11.5,Japan,Honcho,"560,743",,,,,,,,,
11,11.5,Japan,Osaka,"2,592,413",,,,,,,,,
11,11.5,Japan,Kobe,"1,528,478",,,,,,,,,
11,11.5,Japan,Akita,"320,069",,,,,,,,,
11,11.5,Japan,Kawasaki,"1,306,785",,,,,,,,,
11,11.5,Japan,Akashi,"297,279",,,,,,,,,
11,11.5,Japan,Fukuoka,"1,392,289",,,,,,,,,
11,11.5,Japan,Kyoto,"1,459,640",,,,,,,,,
11,11.5,Japan,Yokohama,"3,574,443",,,,,,,,,
11,11.5,Japan,Toyohashi,"378,374",,,,,,,,,
11,11.5,Japan,Sapporo,"1,883,027",,,,,,,,,
11,11.5,Japan,Otsu,"298,164",,,,,,,,,
11,11.5,Japan,Okayama,"639,652",,,,,,,,,
11,11.5,Japan,Asahikawa,"356,612",,,,,,,,,
11,11.5,Japan,Morioka,"295,172",,,,,,,,,
11,11.5,Japan,Nishinomiya-hama,"468,925",,,,,,,,,
11,11.5,Japan,Shizuoka,"701,561",,,,,,,,,
11,11.5,Japan,Yokosuka,"428,992",,,,,,,,,
11,11.5,Japan,Tokorozawa,"339,435",,,,,,,,,
11,11.5,Japan,Himeji,"481,493",,,,,,,,,
11,11.5,Japan,Kawaguchi,"468,565",,,,,,,,,
11,11.5,Japan,Aomori,"298,394",,,,,,,,,
11,11.5,Japan,Kochi,"335,570",,,,,,,,,
11,11.5,Japan,Toyama,"325,532",,,,,,,,,
11,11.5,Japan,Toyota,"362,383",,,,,,,,,
11,11.5,Japan,Nagano,"360,176",,,,,,,,,
11,11.5,Japan,Takatsuki,"354,468",,,,,,,,,
11,11.5,Japan,Miyazaki,"311,203",,,,,,,,,
11,11.5,Japan,Naha,"300,795",,,,,,,,,
11,11.5,Japan,Koshigaya,"317,437",,,,,,,,,
11,11.5,Japan,Amagasaki,"442,173",,,,,,,,,
11,11.5,Japan,Saitama,"1,193,350",,,,,,,,,
11,11.5,Japan,Kumamoto,"680,423",,,,,,,,,
11,11.5,Japan,Toyonaka,"384,459",,,,,,,,,
11,11.5,Japan,Sakai,"782,339",,,,,,,,,
11,11.5,Japan,Nagasaki,"410,204",,,,,,,,,
11,11.5,Japan,Oita,"448,907",,,,,,,,,
11,11.5,Japan,Niigata,"505,272",,,,,,,,,
11,11.5,Japan,Fujisawa,"394,624",,,,,,,,,
109,110,Nicaragua,All_Regions,"6,624,554",1.21 %,"79,052",55,"120,340","-21,272",2.4,26,57 %,0.08 %
110,110.5,Nicaragua,Tipitapa,"50,000",,,,,,,,,
110,110.5,Nicaragua,Matagalpa,"109,089",,,,,,,,,
110,110.5,Nicaragua,Rivas,"30,000",,,,,,,,,
110,110.5,Nicaragua,Diriamba,"35,008",,,,,,,,,
110,110.5,Nicaragua,Ocotal,"33,928",,,,,,,,,
110,110.5,Nicaragua,Chinandega,"126,387",,,,,,,,,
110,110.5,Nicaragua,Juigalpa,"50,000",,,,,,,,,
110,110.5,Nicaragua,Somoto,"20,316",,,,,,,,,
110,110.5,Nicaragua,San Rafael del Sur,"29,836",,,,,,,,,
110,110.5,Nicaragua,Masaya,"130,113",,,,,,,,,
110,110.5,Nicaragua,El Rama,"20,456",,,,,,,,,
110,110.5,Nicaragua,Granada,"89,409",,,,,,,,,
110,110.5,Nicaragua,Corinto,"19,183",,,,,,,,,
110,110.5,Nicaragua,Nagarote,"26,270",,,,,,,,,
110,110.5,Nicaragua,San Marcos,"23,347",,,,,,,,,
110,110.5,Nicaragua,Boaco,"29,046",,,,,,,,,
110,110.5,Nicaragua,Jinotepe,"29,507",,,,,,,,,
110,110.5,Nicaragua,La Paz Centro,"23,481",,,,,,,,,
110,110.5,Nicaragua,Bluefields,"44,373",,,,,,,,,
110,110.5,Nicaragua,El Crucero,"16,469",,,,,,,,,
110,110.5,Nicaragua,Siuna,"16,056",,,,,,,,,
110,110.5,Nicaragua,El Viejo,"53,504",,,,,,,,,
110,110.5,Nicaragua,Somotillo,"15,385",,,,,,,,,
110,110.5,Nicaragua,Rio Blanco,"17,018",,,,,,,,,
110,110.5,Nicaragua,Managua,"973,087",,,,,,,,,
110,110.5,Nicaragua,Jinotega,"55,000",,,,,,,,,
110,110.5,Nicaragua,Ciudad Sandino,"50,000",,,,,,,,,
110,110.5,Nicaragua,Nandaime,"20,810",,,,,,,,,
110,110.5,Nicaragua,Nueva Guinea,"52,929",,,,,,,,,
110,110.5,Nicaragua,Chichigalpa,"33,137",,,,,,,,,
110,110.5,Nicaragua,Esteli,"96,422",,,,,,,,,
110,110.5,Nicaragua,Jalapa,"24,037",,,,,,,,,
110,110.5,Nicaragua,Leon,"144,538",,,,,,,,,
110,110.5,Nicaragua,Puerto Cabezas,"33,635",,,,,,,,,
110,110.5,Nicaragua,Masatepe,"21,452",,,,,,,,,
110,110.5,Nicaragua,Camoapa,"16,653",,,,,,,,,
110,111,Kyrgyzstan,All_Regions,"6,524,195",1.69 %,"108,345",34,"191,800","-4,000",3.0,26,36 %,0.08 %
111,111.5,Kyrgyzstan,Balykchy,"40,000",,,,,,,,,
111,111.5,Kyrgyzstan,Cholpon-Ata,"18,595",,,,,,,,,
111,111.5,Kyrgyzstan,Naryn,"52,300",,,,,,,,,
111,111.5,Kyrgyzstan,At-Bashi,"15,226",,,,,,,,,
111,111.5,Kyrgyzstan,Kant,"20,181",,,,,,,,,
111,111.5,Kyrgyzstan,Kyzyl-Suu,"16,927",,,,,,,,,
111,111.5,Kyrgyzstan,Isfana,"16,952",,,,,,,,,
111,111.5,Kyrgyzstan,Bazar-Korgon,"27,704",,,,,,,,,
111,111.5,Kyrgyzstan,Kara Suu,"17,800",,,,,,,,,
111,111.5,Kyrgyzstan,Kara-Balta,"62,796",,,,,,,,,
111,111.5,Kyrgyzstan,Iradan,"26,200",,,,,,,,,
111,111.5,Kyrgyzstan,Toktogul,"19,336",,,,,,,,,
111,111.5,Kyrgyzstan,Kyzyl-Kyya,"32,000",,,,,,,,,
111,111.5,Kyrgyzstan,Jalal-Abad,"75,700",,,,,,,,,
111,111.5,Kyrgyzstan,Tash-Kumyr,"23,594",,,,,,,,,
111,111.5,Kyrgyzstan,Karakol,"70,171",,,,,,,,,
111,111.5,Kyrgyzstan,Uzgen,"40,360",,,,,,,,,
111,111.5,Kyrgyzstan,Bishkek,"900,000",,,,,,,,,
111,111.5,Kyrgyzstan,Suluktu,"15,019",,,,,,,,,
111,111.5,Kyrgyzstan,Talas,"35,172",,,,,,,,,
111,111.5,Kyrgyzstan,Tokmok,"63,047",,,,,,,,,
111,111.5,Kyrgyzstan,Osh,"200,000",,,,,,,,,
111,112,El Salvador,All_Regions,"6,486,205",0.51 %,"32,652",313,"20,720","-40,539",2.1,28,73 %,0.08 %
112,112.5,El Salvador,Cuscatancingo,"44,369",,,,,,,,,
112,112.5,El Salvador,Usulutan,"51,910",,,,,,,,,
112,112.5,El Salvador,Ilopango,"38,890",,,,,,,,,
112,112.5,El Salvador,La Union,"26,807",,,,,,,,,
112,112.5,El Salvador,Ayutuxtepeque,"25,426",,,,,,,,,
112,112.5,El Salvador,Puerto El Triunfo,"19,074",,,,,,,,,
112,112.5,El Salvador,San Miguel,"161,880",,,,,,,,,
112,112.5,El Salvador,San Francisco,"16,152",,,,,,,,,
112,112.5,El Salvador,Santa Ana,"176,661",,,,,,,,,
112,112.5,El Salvador,Ahuachapan,"34,102",,,,,,,,,
112,112.5,El Salvador,San Vicente,"41,504",,,,,,,,,
112,112.5,El Salvador,Chalatenango,"19,364",,,,,,,,,
112,112.5,El Salvador,San Martin,"39,361",,,,,,,,,
112,112.5,El Salvador,La Libertad,"16,855",,,,,,,,,
112,112.5,El Salvador,Soyapango,"329,708",,,,,,,,,
112,112.5,El Salvador,Acajutla,"22,763",,,,,,,,,
112,112.5,El Salvador,Delgado,"71,594",,,,,,,,,
112,112.5,El Salvador,Chalchuapa,"32,282",,,,,,,,,
112,112.5,El Salvador,Cojutepeque,"48,411",,,,,,,,,
112,112.5,El Salvador,Zacatecoluca,"39,613",,,,,,,,,
112,112.5,El Salvador,Apopa,"112,158",,,,,,,,,
112,112.5,El Salvador,Santiago de Maria,"15,032",,,,,,,,,
112,112.5,El Salvador,Metapan,"19,143",,,,,,,,,
112,112.5,El Salvador,Sonzacate,"15,446",,,,,,,,,
112,112.5,El Salvador,San Rafael Oriente,"19,095",,,,,,,,,
112,112.5,El Salvador,Sensuntepeque,"20,386",,,,,,,,,
112,112.5,El Salvador,Mejicanos,"160,317",,,,,,,,,
112,112.5,El Salvador,Santa Tecla,"124,694",,,,,,,,,
112,112.5,El Salvador,Sonsonate,"59,468",,,,,,,,,
112,112.5,El Salvador,San Salvador,"525,990",,,,,,,,,
112,112.5,El Salvador,Izalco,"19,197",,,,,,,,,
112,112.5,El Salvador,Aguilares,"21,445",,,,,,,,,
112,112.5,El Salvador,Antiguo Cuscatlan,"33,767",,,,,,,,,
112,112.5,El Salvador,Quezaltepeque,"28,886",,,,,,,,,
112,112.5,El Salvador,San Marcos,"54,615",,,,,,,,,
112,113,Turkmenistan,All_Regions,"6,031,200",1.50 %,"89,111",13,"469,930","-5,000",2.8,27,53 %,0.08 %
113,113.5,Turkmenistan,Dasoguz,"166,500",,,,,,,,,
113,113.5,Turkmenistan,Atamyrat,"33,242",,,,,,,,,
113,113.5,Turkmenistan,Bereket,"21,090",,,,,,,,,
113,113.5,Turkmenistan,Ashgabat,"727,700",,,,,,,,,
113,113.5,Turkmenistan,Yylanly,"26,901",,,,,,,,,
113,113.5,Turkmenistan,Turkmenbasy,"68,292",,,,,,,,,
113,113.5,Turkmenistan,Baharly,"22,991",,,,,,,,,
113,113.5,Turkmenistan,Yoloeten,"37,705",,,,,,,,,
113,113.5,Turkmenistan,Sayat,"17,762",,,,,,,,,
113,113.5,Turkmenistan,Tejen,"67,294",,,,,,,,,
113,113.5,Turkmenistan,Gowurdak,"34,745",,,,,,,,,
113,113.5,Turkmenistan,Balkanabat,"87,822",,,,,,,,,
113,113.5,Turkmenistan,Koeneuergench,"30,000",,,,,,,,,
113,113.5,Turkmenistan,Boldumsaz,"21,159",,,,,,,,,
113,113.5,Turkmenistan,Tagta,"16,635",,,,,,,,,
113,113.5,Turkmenistan,Gazojak,"21,021",,,,,,,,,
113,113.5,Turkmenistan,Turkmenabat,"234,817",,,,,,,,,
113,113.5,Turkmenistan,Abadan,"39,481",,,,,,,,,
113,113.5,Turkmenistan,Bayramaly,"75,797",,,,,,,,,
113,113.5,Turkmenistan,Kaka,"18,545",,,,,,,,,
113,113.5,Turkmenistan,Mary,"114,680",,,,,,,,,
113,113.5,Turkmenistan,Seydi,"17,762",,,,,,,,,
113,113.5,Turkmenistan,Gumdag,"24,312",,,,,,,,,
113,113.5,Turkmenistan,Annau,"27,526",,,,,,,,,
113,114,Singapore,All_Regions,"5,850,342",0.79 %,"46,005","8,358",700,"27,028",1.2,42,N.A.,0.08 %
114,114.5,Singapore,Singapore,"3,547,809",,,,,,,,,
114,115,Denmark,All_Regions,"5,792,202",0.35 %,"20,326",137,"42,430","15,200",1.8,42,88 %,0.07 %
115,115.5,Denmark,Sonderborg,"27,033",,,,,,,,,
115,115.5,Denmark,Frederikshavn,"24,103",,,,,,,,,
115,115.5,Denmark,Arhus,"237,551",,,,,,,,,
115,115.5,Denmark,Esbjerg,"72,205",,,,,,,,,
115,115.5,Denmark,Korsor,"15,029",,,,,,,,,
115,115.5,Denmark,Aalborg,"122,219",,,,,,,,,
115,115.5,Denmark,Randers,"55,780",,,,,,,,,
115,115.5,Denmark,Norresundby,"22,083",,,,,,,,,
115,115.5,Denmark,Ringsted,"20,188",,,,,,,,,
115,115.5,Denmark,Ballerup,"40,000",,,,,,,,,
115,115.5,Denmark,Albertslund,"30,000",,,,,,,,,
115,115.5,Denmark,Holstebro,"32,072",,,,,,,,,
115,115.5,Denmark,Vanlose,"37,115",,,,,,,,,
115,115.5,Denmark,Kalundborg,"15,939",,,,,,,,,
115,115.5,Denmark,Stenlose,"19,998",,,,,,,,,
115,115.5,Denmark,Slagelse,"31,896",,,,,,,,,
115,115.5,Denmark,Copenhagen,"1,153,615",,,,,,,,,
115,115.5,Denmark,Glostrup,"20,673",,,,,,,,,
115,115.5,Denmark,Roskilde,"44,285",,,,,,,,,
115,115.5,Denmark,Koge,"33,885",,,,,,,,,
115,115.5,Denmark,Svendborg,"27,553",,,,,,,,,
115,115.5,Denmark,Horsens,"58,646",,,,,,,,,
115,115.5,Denmark,Viborg,"34,831",,,,,,,,,
115,115.5,Denmark,Lillerod,"15,359",,,,,,,,,
115,115.5,Denmark,Ishoj,"19,453",,,,,,,,,
115,115.5,Denmark,Farum,"18,376",,,,,,,,,
115,115.5,Denmark,Frederiksberg,"95,029",,,,,,,,,
115,115.5,Denmark,Haderslev,"20,825",,,,,,,,,
115,115.5,Denmark,Fredericia,"36,946",,,,,,,,,
115,115.5,Denmark,Nyborg,"15,826",,,,,,,,,
115,115.5,Denmark,Hillerod,"30,853",,,,,,,,,
115,115.5,Denmark,Hvidovre,"49,380",,,,,,,,,
115,115.5,Denmark,Taastrup,"30,977",,,,,,,,,
115,115.5,Denmark,Naestved,"40,660",,,,,,,,,
115,115.5,Denmark,Odense,"145,931",,,,,,,,,
115,115.5,Denmark,Aabenraa,"16,344",,,,,,,,,
115,115.5,Denmark,Nykobing Falster,"16,807",,,,,,,,,
115,115.5,Denmark,Hjorring,"24,634",,,,,,,,,
115,115.5,Denmark,Horsholm,"36,670",,,,,,,,,
115,115.5,Denmark,Greve,"47,671",,,,,,,,,
115,115.5,Denmark,Holbaek,"24,544",,,,,,,,,
115,115.5,Denmark,Charlottenlund,"40,000",,,,,,,,,
115,115.5,Denmark,Skive,"20,815",,,,,,,,,
115,115.5,Denmark,Helsingor,"35,048",,,,,,,,,
115,115.5,Denmark,Kolding,"55,363",,,,,,,,,
115,115.5,Denmark,Silkeborg,"41,674",,,,,,,,,
115,115.5,Denmark,Birkerod,"18,901",,,,,,,,,
115,115.5,Denmark,Vejle,"51,177",,,,,,,,,
115,115.5,Denmark,Rodovre,"30,000",,,,,,,,,
115,115.5,Denmark,Herning,"44,763",,,,,,,,,
115,116,Finland,All_Regions,"5,540,720",0.15 %,"8,564",18,"303,890","14,000",1.5,43,86 %,0.07 %
116,116.5,Finland,Heinola,"20,849",,,,,,,,,
116,116.5,Finland,Mellunkylae,"36,360",,,,,,,,,
116,116.5,Finland,Lauttasaari,"20,000",,,,,,,,,
116,116.5,Finland,Kirkkonummi,"32,920",,,,,,,,,
116,116.5,Finland,Kokkola,"35,586",,,,,,,,,
116,116.5,Finland,Savonlinna,"27,353",,,,,,,,,
116,116.5,Finland,Lohja,"35,960",,,,,,,,,
116,116.5,Finland,Kaarela,"26,414",,,,,,,,,
116,116.5,Finland,Laukaa,"17,093",,,,,,,,,
116,116.5,Finland,Nokia,"28,676",,,,,,,,,
116,116.5,Finland,Hyvinge,"43,515",,,,,,,,,
116,116.5,Finland,Pori,"76,772",,,,,,,,,
116,116.5,Finland,Kouvola,"31,133",,,,,,,,,
116,116.5,Finland,Iisalmi,"22,588",,,,,,,,,
116,116.5,Finland,Espoo,"256,760",,,,,,,,,
116,116.5,Finland,Kaarina,"21,684",,,,,,,,,
116,116.5,Finland,Salo,"24,900",,,,,,,,,
116,116.5,Finland,Lappeenranta,"59,276",,,,,,,,,
116,116.5,Finland,Haemeenlinna,"47,261",,,,,,,,,
116,116.5,Finland,Joensuu,"53,388",,,,,,,,,
116,116.5,Finland,Nurmijaervi,"37,073",,,,,,,,,
116,116.5,Finland,Porvoo,"47,192",,,,,,,,,
116,116.5,Finland,Tornio,"21,236",,,,,,,,,
116,116.5,Finland,Oulu,"128,618",,,,,,,,,
116,116.5,Finland,Munkkiniemi,"17,334",,,,,,,,,
116,116.5,Finland,Maentsaelae,"18,074",,,,,,,,,
116,116.5,Finland,Kuopio,"89,104",,,,,,,,,
116,116.5,Finland,Riihimaeki,"26,451",,,,,,,,,
116,116.5,Finland,Kerava,"31,347",,,,,,,,,
116,116.5,Finland,Imatra,"29,615",,,,,,,,,
116,116.5,Finland,Turku,"175,945",,,,,,,,,
116,116.5,Finland,Kotka,"54,616",,,,,,,,,
116,116.5,Finland,Haukipudas,"17,298",,,,,,,,,
116,116.5,Finland,Vantaa,"190,058",,,,,,,,,
116,116.5,Finland,Jakobstad,"19,238",,,,,,,,,
116,116.5,Finland,Sibbo,"19,430",,,,,,,,,
116,116.5,Finland,Lahti,"98,826",,,,,,,,,
116,116.5,Finland,Anjala,"16,779",,,,,,,,,
116,116.5,Finland,Rovaniemi,"34,781",,,,,,,,,
116,116.5,Finland,Korsholm,"17,176",,,,,,,,,
116,116.5,Finland,Tuusula,"34,725",,,,,,,,,
116,116.5,Finland,Kemi,"22,641",,,,,,,,,
116,116.5,Finland,Janakkala,"15,698",,,,,,,,,
116,116.5,Finland,Seinaejoki,"32,149",,,,,,,,,
116,116.5,Finland,Vihti,"26,280",,,,,,,,,
116,116.5,Finland,Kuusamo,"17,400",,,,,,,,,
116,116.5,Finland,Mikkeli,"46,550",,,,,,,,,
116,116.5,Finland,Raisio,"23,597",,,,,,,,,
116,116.5,Finland,Jaervenpaeae,"38,148",,,,,,,,,
116,116.5,Finland,Varkaus,"22,365",,,,,,,,,
116,116.5,Finland,Forssa,"17,852",,,,,,,,,
116,116.5,Finland,Rauma,"36,550",,,,,,,,,
116,116.5,Finland,Vaasa,"57,014",,,,,,,,,
116,116.5,Finland,Pirkkala,"15,615",,,,,,,,,
116,116.5,Finland,Raahe,"22,217",,,,,,,,,
116,116.5,Finland,Vuosaari,"35,826",,,,,,,,,
116,116.5,Finland,Lempaeaelae,"18,096",,,,,,,,,
116,116.5,Finland,Uusikaupunki,"16,226",,,,,,,,,
116,116.5,Finland,Hamina,"21,712",,,,,,,,,
116,116.5,Finland,Tampere,"202,687",,,,,,,,,
116,116.5,Finland,Kangasala,"24,291",,,,,,,,,
116,116.5,Finland,Jyvaeskylae,"85,026",,,,,,,,,
116,116.5,Finland,Kajaani,"35,375",,,,,,,,,
116,116.5,Finland,Yloejaervi,"22,140",,,,,,,,,
116,116.5,Finland,Hollola,"20,405",,,,,,,,,
116,116.5,Finland,Kallio,"27,051",,,,,,,,,
116,116.5,Finland,Helsinki,"558,457",,,,,,,,,
116,116.5,Finland,Valkeakoski,"20,376",,,,,,,,,
116,116.5,Finland,Karhula,"22,867",,,,,,,,,
116,116.5,Finland,Siilinjaervi,"20,209",,,,,,,,,
116,117,Congo,All_Regions,"5,518,087",2.56 %,"137,579",16,"341,500","-4,000",4.5,19,70 %,0.07 %
117,117.5,Congo,Kayes,"58,737",,,,,,,,,
117,117.5,Congo,Pointe-Noire,"659,084",,,,,,,,,
117,117.5,Congo,Ouesso,"23,915",,,,,,,,,
117,117.5,Congo,Dolisie,"103,894",,,,,,,,,
117,117.5,Congo,Madingou,"22,760",,,,,,,,,
117,117.5,Congo,Impfondo,"20,859",,,,,,,,,
117,117.5,Congo,Sibiti,"19,089",,,,,,,,,
117,117.5,Congo,Brazzaville,"1,284,609",,,,,,,,,
117,117.5,Congo,Gamboma,"20,877",,,,,,,,,
117,117.5,Congo,Mossendjo,"18,231",,,,,,,,,
117,117.5,Congo,Owando,"23,952",,,,,,,,,
117,117.5,Congo,Loandjili,"23,204",,,,,,,,,
117,118,Slovakia,All_Regions,"5,459,642",0.05 %,"2,629",114,"48,088","1,485",1.5,41,54 %,0.07 %
118,118.5,Slovakia,Banovce nad Bebravou,"18,933",,,,,,,,,
118,118.5,Slovakia,Komarno,"36,279",,,,,,,,,
118,118.5,Slovakia,Kezmarok,"21,391",,,,,,,,,
118,118.5,Slovakia,Martin,"60,817",,,,,,,,,
118,118.5,Slovakia,Pezinok,"21,343",,,,,,,,,
118,118.5,Slovakia,Zlate Moravce,"15,618",,,,,,,,,
118,118.5,Slovakia,Banska Bystrica,"82,336",,,,,,,,,
118,118.5,Slovakia,Puchov,"18,833",,,,,,,,,
118,118.5,Slovakia,Snina,"22,221",,,,,,,,,
118,118.5,Slovakia,Vranov nad Topl'ou,"23,246",,,,,,,,,
118,118.5,Slovakia,Liptovsky Mikulas,"33,509",,,,,,,,,
118,118.5,Slovakia,Poprad,"57,431",,,,,,,,,
118,118.5,Slovakia,Sala,"24,513",,,,,,,,,
118,118.5,Slovakia,Nove Mesto nad Vahom,"21,527",,,,,,,,,
118,118.5,Slovakia,Nove Zamky,"42,044",,,,,,,,,
118,118.5,Slovakia,Trebisov,"22,947",,,,,,,,,
118,118.5,Slovakia,Brezno,"21,331",,,,,,,,,
118,118.5,Slovakia,Senica,"21,741",,,,,,,,,
118,118.5,Slovakia,Dunajska Streda,"23,639",,,,,,,,,
118,118.5,Slovakia,Cadca,"24,670",,,,,,,,,
118,118.5,Slovakia,Detva,"15,020",,,,,,,,,
118,118.5,Slovakia,Skalica,"15,013",,,,,,,,,
118,118.5,Slovakia,Dolny Kubin,"18,995",,,,,,,,,
118,118.5,Slovakia,Hlohovec,"23,930",,,,,,,,,
118,118.5,Slovakia,Spisska Nova Ves,"39,195",,,,,,,,,
118,118.5,Slovakia,Michalovce,"40,360",,,,,,,,,
118,118.5,Slovakia,Stara L'ubovna,"16,000",,,,,,,,,
118,118.5,Slovakia,Malacky,"17,773",,,,,,,,,
118,118.5,Slovakia,Partizanske,"24,370",,,,,,,,,
118,118.5,Slovakia,Levice,"37,574",,,,,,,,,
118,118.5,Slovakia,Kosice,"236,563",,,,,,,,,
118,118.5,Slovakia,Galanta,"16,365",,,,,,,,,
118,118.5,Slovakia,Presov,"94,718",,,,,,,,,
118,118.5,Slovakia,Ziar nad Hronom,"19,392",,,,,,,,,
118,118.5,Slovakia,Rimavska Sobota,"25,235",,,,,,,,,
118,118.5,Slovakia,Kysucke Nove Mesto,"16,558",,,,,,,,,
118,118.5,Slovakia,Trnava,"69,785",,,,,,,,,
118,118.5,Slovakia,Bardejov,"33,060",,,,,,,,,
